T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
6.60767E+1	6.92870E+1	9.99976E-6	1.14221E-3	1.14224E+2
6.59751E+1	6.91786E+1	9.99976E-6	1.14151E-3	1.14154E+2
6.58742E+1	6.90707E+1	9.99977E-6	1.14071E-3	1.14074E+2
6.57722E+1	6.89639E+1	9.99976E-6	1.13990E-3	1.13992E+2
6.56694E+1	6.88560E+1	9.99976E-6	1.13918E-3	1.13920E+2
6.55669E+1	6.87482E+1	9.99976E-6	1.13838E-3	1.13841E+2
6.54654E+1	6.86406E+1	9.99976E-6	1.13758E-3	1.13761E+2
6.53652E+1	6.85336E+1	9.99976E-6	1.13683E-3	1.13686E+2
6.52651E+1	6.84261E+1	9.99976E-6	1.13612E-3	1.13615E+2
6.51637E+1	6.83167E+1	9.99976E-6	1.13545E-3	1.13548E+2
6.50630E+1	6.82091E+1	9.99975E-6	1.13470E-3	1.13473E+2
6.49617E+1	6.81015E+1	9.99976E-6	1.13385E-3	1.13387E+2
6.48602E+1	6.79924E+1	9.99976E-6	1.13310E-3	1.13313E+2
6.47592E+1	6.78813E+1	9.99976E-6	1.13240E-3	1.13242E+2
6.46571E+1	6.77707E+1	9.99975E-6	1.13161E-3	1.13164E+2
6.45547E+1	6.76626E+1	9.99976E-6	1.13087E-3	1.13090E+2
6.44524E+1	6.75546E+1	9.99976E-6	1.13023E-3	1.13026E+2
6.43492E+1	6.74470E+1	9.99977E-6	1.12940E-3	1.12942E+2
6.42458E+1	6.73397E+1	9.99976E-6	1.12861E-3	1.12863E+2
6.41424E+1	6.72311E+1	9.99976E-6	1.12799E-3	1.12802E+2
6.40396E+1	6.71239E+1	9.99976E-6	1.12721E-3	1.12724E+2
6.39359E+1	6.70157E+1	9.99977E-6	1.12633E-3	1.12635E+2
6.38306E+1	6.69047E+1	9.99977E-6	1.12547E-3	1.12549E+2
6.37270E+1	6.67951E+1	9.99977E-6	1.12483E-3	1.12486E+2
6.36229E+1	6.66870E+1	9.99976E-6	1.12423E-3	1.12426E+2
6.35194E+1	6.65785E+1	9.99976E-6	1.12329E-3	1.12332E+2
6.34173E+1	6.64686E+1	9.99976E-6	1.12258E-3	1.12261E+2
6.33138E+1	6.63585E+1	9.99976E-6	1.12199E-3	1.12202E+2
6.32097E+1	6.62494E+1	9.99976E-6	1.12100E-3	1.12102E+2
6.31069E+1	6.61398E+1	9.99976E-6	1.12014E-3	1.12017E+2
6.30042E+1	6.60285E+1	9.99976E-6	1.11951E-3	1.11953E+2
6.29006E+1	6.59183E+1	9.99976E-6	1.11880E-3	1.11883E+2
6.27965E+1	6.58075E+1	9.99976E-6	1.11794E-3	1.11797E+2
6.26921E+1	6.56952E+1	9.99976E-6	1.11698E-3	1.11701E+2
6.25879E+1	6.55823E+1	9.99976E-6	1.11635E-3	1.11638E+2
6.24834E+1	6.54706E+1	9.99977E-6	1.11575E-3	1.11578E+2
6.23790E+1	6.53623E+1	9.99976E-6	1.11480E-3	1.11483E+2
6.22746E+1	6.52545E+1	9.99977E-6	1.11407E-3	1.11409E+2
6.21700E+1	6.51458E+1	9.99976E-6	1.11342E-3	1.11344E+2
6.20643E+1	6.50356E+1	9.99976E-6	1.11275E-3	1.11278E+2
6.19585E+1	6.49264E+1	9.99976E-6	1.11202E-3	1.11205E+2
6.18538E+1	6.48177E+1	9.99976E-6	1.11124E-3	1.11126E+2
6.17480E+1	6.47069E+1	9.99975E-6	1.11035E-3	1.11038E+2
6.16413E+1	6.45955E+1	9.99976E-6	1.10959E-3	1.10962E+2
6.15350E+1	6.44844E+1	9.99977E-6	1.10895E-3	1.10897E+2
6.14309E+1	6.43725E+1	9.99976E-6	1.10821E-3	1.10824E+2
6.13283E+1	6.42607E+1	9.99976E-6	1.10743E-3	1.10746E+2
6.12242E+1	6.41487E+1	9.99976E-6	1.10671E-3	1.10674E+2
6.11206E+1	6.40376E+1	9.99976E-6	1.10599E-3	1.10602E+2
6.10179E+1	6.39284E+1	9.99976E-6	1.10522E-3	1.10524E+2
6.09144E+1	6.38175E+1	9.99976E-6	1.10437E-3	1.10440E+2
6.08098E+1	6.37032E+1	9.99976E-6	1.10361E-3	1.10364E+2
6.07058E+1	6.35910E+1	9.99976E-6	1.10299E-3	1.10302E+2
6.06014E+1	6.34810E+1	9.99977E-6	1.10226E-3	1.10228E+2
6.04960E+1	6.33701E+1	9.99976E-6	1.10144E-3	1.10147E+2
6.03910E+1	6.32601E+1	9.99976E-6	1.10058E-3	1.10061E+2
6.02870E+1	6.31520E+1	9.99977E-6	1.09981E-3	1.09984E+2
6.01826E+1	6.30425E+1	9.99976E-6	1.09923E-3	1.09926E+2
6.00767E+1	6.29299E+1	9.99976E-6	1.09873E-3	1.09875E+2
5.99705E+1	6.28176E+1	9.99976E-6	1.09787E-3	1.09790E+2
5.98647E+1	6.27079E+1	9.99976E-6	1.09691E-3	1.09694E+2
5.97587E+1	6.25973E+1	9.99976E-6	1.09608E-3	1.09610E+2
5.96527E+1	6.24865E+1	9.99976E-6	1.09539E-3	1.09541E+2
5.95474E+1	6.23771E+1	9.99976E-6	1.09461E-3	1.09464E+2
5.94418E+1	6.22669E+1	9.99976E-6	1.09394E-3	1.09397E+2
5.93366E+1	6.21551E+1	9.99976E-6	1.09319E-3	1.09321E+2
5.92322E+1	6.20414E+1	9.99975E-6	1.09244E-3	1.09247E+2
5.91279E+1	6.19288E+1	9.99975E-6	1.09186E-3	1.09189E+2
5.90252E+1	6.18179E+1	9.99976E-6	1.09114E-3	1.09117E+2
5.89218E+1	6.17051E+1	9.99976E-6	1.09027E-3	1.09029E+2
5.88165E+1	6.15912E+1	9.99977E-6	1.08939E-3	1.08942E+2
5.87108E+1	6.14782E+1	9.99977E-6	1.08853E-3	1.08855E+2
5.86064E+1	6.13676E+1	9.99977E-6	1.08794E-3	1.08796E+2
5.85009E+1	6.12578E+1	9.99977E-6	1.08727E-3	1.08730E+2
5.83955E+1	6.11483E+1	9.99976E-6	1.08640E-3	1.08642E+2
5.82912E+1	6.10372E+1	9.99976E-6	1.08567E-3	1.08569E+2
5.81860E+1	6.09251E+1	9.99976E-6	1.08482E-3	1.08485E+2
5.80800E+1	6.08139E+1	9.99975E-6	1.08397E-3	1.08400E+2
5.79724E+1	6.07009E+1	9.99975E-6	1.08332E-3	1.08335E+2
5.78650E+1	6.05879E+1	9.99975E-6	1.08259E-3	1.08261E+2
5.77592E+1	6.04769E+1	9.99976E-6	1.08187E-3	1.08190E+2
5.76539E+1	6.03673E+1	9.99976E-6	1.08136E-3	1.08138E+2
5.75480E+1	6.02555E+1	9.99977E-6	1.08067E-3	1.08069E+2
5.74406E+1	6.01426E+1	9.99976E-6	1.07988E-3	1.07990E+2
5.73350E+1	6.00302E+1	9.99976E-6	1.07903E-3	1.07906E+2
5.72308E+1	5.99164E+1	9.99976E-6	1.07831E-3	1.07834E+2
5.71264E+1	5.98025E+1	9.99975E-6	1.07784E-3	1.07786E+2
5.70218E+1	5.96897E+1	9.99976E-6	1.07716E-3	1.07719E+2
5.69176E+1	5.95775E+1	9.99976E-6	1.07627E-3	1.07629E+2
5.68139E+1	5.94654E+1	9.99976E-6	1.07555E-3	1.07558E+2
5.67096E+1	5.93544E+1	9.99977E-6	1.07486E-3	1.07488E+2
5.66040E+1	5.92436E+1	9.99976E-6	1.07407E-3	1.07410E+2
5.64989E+1	5.91321E+1	9.99976E-6	1.07330E-3	1.07332E+2
5.63943E+1	5.90208E+1	9.99976E-6	1.07262E-3	1.07265E+2
5.62890E+1	5.89100E+1	9.99976E-6	1.07191E-3	1.07193E+2
5.61841E+1	5.87983E+1	9.99977E-6	1.07108E-3	1.07110E+2
5.60775E+1	5.86845E+1	9.99977E-6	1.07033E-3	1.07036E+2
5.59709E+1	5.85718E+1	9.99977E-6	1.06966E-3	1.06968E+2
5.58648E+1	5.84589E+1	9.99977E-6	1.06897E-3	1.06899E+2
5.57572E+1	5.83455E+1	9.99976E-6	1.06824E-3	1.06826E+2
5.56494E+1	5.82334E+1	9.99976E-6	1.06743E-3	1.06746E+2
5.55419E+1	5.81207E+1	9.99976E-6	1.06679E-3	1.06681E+2
5.54332E+1	5.80065E+1	9.99976E-6	1.06602E-3	1.06605E+2
5.53271E+1	5.78937E+1	9.99976E-6	1.06522E-3	1.06525E+2
5.52224E+1	5.77799E+1	9.99975E-6	1.06457E-3	1.06459E+2
5.51162E+1	5.76637E+1	9.99976E-6	1.06374E-3	1.06376E+2
5.50112E+1	5.75489E+1	9.99977E-6	1.06283E-3	1.06286E+2
5.49049E+1	5.74348E+1	9.99976E-6	1.06219E-3	1.06221E+2
5.47966E+1	5.73206E+1	9.99975E-6	1.06147E-3	1.06150E+2
5.46896E+1	5.72084E+1	9.99975E-6	1.06076E-3	1.06079E+2
5.45839E+1	5.70976E+1	9.99976E-6	1.06017E-3	1.06019E+2
5.44769E+1	5.69838E+1	9.99977E-6	1.05925E-3	1.05928E+2
5.43676E+1	5.68674E+1	9.99977E-6	1.05846E-3	1.05849E+2
5.42590E+1	5.67526E+1	9.99977E-6	1.05783E-3	1.05786E+2
5.41506E+1	5.66391E+1	9.99976E-6	1.05704E-3	1.05707E+2
5.40414E+1	5.65244E+1	9.99977E-6	1.05617E-3	1.05619E+2
5.39313E+1	5.64080E+1	9.99976E-6	1.05541E-3	1.05543E+2
5.38219E+1	5.62924E+1	9.99976E-6	1.05474E-3	1.05476E+2
5.37119E+1	5.61771E+1	9.99976E-6	1.05411E-3	1.05413E+2
5.36004E+1	5.60612E+1	9.99976E-6	1.05334E-3	1.05337E+2
5.34896E+1	5.59453E+1	9.99976E-6	1.05258E-3	1.05261E+2
5.33800E+1	5.58297E+1	9.99976E-6	1.05184E-3	1.05187E+2
5.32713E+1	5.57130E+1	9.99977E-6	1.05107E-3	1.05109E+2
5.31627E+1	5.55945E+1	9.99977E-6	1.05037E-3	1.05040E+2
5.30544E+1	5.54757E+1	9.99976E-6	1.04965E-3	1.04967E+2
5.29456E+1	5.53589E+1	9.99976E-6	1.04880E-3	1.04883E+2
5.28347E+1	5.52437E+1	9.99976E-6	1.04797E-3	1.04800E+2
5.27241E+1	5.51292E+1	9.99977E-6	1.04723E-3	1.04725E+2
5.26153E+1	5.50144E+1	9.99976E-6	1.04646E-3	1.04649E+2
5.25056E+1	5.48981E+1	9.99976E-6	1.04578E-3	1.04580E+2
5.23946E+1	5.47808E+1	9.99976E-6	1.04496E-3	1.04498E+2
5.22838E+1	5.46632E+1	9.99975E-6	1.04415E-3	1.04418E+2
5.21729E+1	5.45467E+1	9.99975E-6	1.04330E-3	1.04333E+2
5.20608E+1	5.44298E+1	9.99977E-6	1.04260E-3	1.04262E+2
5.19494E+1	5.43135E+1	9.99976E-6	1.04191E-3	1.04194E+2
5.18383E+1	5.41969E+1	9.99976E-6	1.04110E-3	1.04112E+2
5.17258E+1	5.40786E+1	9.99977E-6	1.04037E-3	1.04040E+2
5.16137E+1	5.39607E+1	9.99976E-6	1.03949E-3	1.03952E+2
5.15022E+1	5.38429E+1	9.99976E-6	1.03877E-3	1.03880E+2
5.13898E+1	5.37235E+1	9.99976E-6	1.03802E-3	1.03805E+2
5.12791E+1	5.36035E+1	9.99976E-6	1.03727E-3	1.03730E+2
5.11685E+1	5.34832E+1	9.99977E-6	1.03660E-3	1.03662E+2
5.10579E+1	5.33650E+1	9.99977E-6	1.03588E-3	1.03591E+2
5.09486E+1	5.32492E+1	9.99976E-6	1.03519E-3	1.03521E+2
5.08374E+1	5.31322E+1	9.99976E-6	1.03438E-3	1.03440E+2
5.07251E+1	5.30138E+1	9.99976E-6	1.03361E-3	1.03364E+2
5.06124E+1	5.28951E+1	9.99977E-6	1.03275E-3	1.03278E+2
5.04999E+1	5.27775E+1	9.99976E-6	1.03183E-3	1.03186E+2
5.03883E+1	5.26596E+1	9.99976E-6	1.03110E-3	1.03112E+2
5.02752E+1	5.25392E+1	9.99977E-6	1.03045E-3	1.03048E+2
5.01608E+1	5.24192E+1	9.99977E-6	1.02971E-3	1.02973E+2
5.00465E+1	5.23002E+1	9.99977E-6	1.02897E-3	1.02900E+2
4.99322E+1	5.21805E+1	9.99977E-6	1.02822E-3	1.02824E+2
4.98170E+1	5.20587E+1	9.99976E-6	1.02736E-3	1.02738E+2
4.97022E+1	5.19362E+1	9.99976E-6	1.02657E-3	1.02659E+2
4.95887E+1	5.18151E+1	9.99976E-6	1.02579E-3	1.02582E+2
4.94747E+1	5.16944E+1	9.99976E-6	1.02503E-3	1.02506E+2
4.93616E+1	5.15742E+1	9.99976E-6	1.02428E-3	1.02430E+2
4.92492E+1	5.14528E+1	9.99976E-6	1.02349E-3	1.02351E+2
4.91364E+1	5.13321E+1	9.99977E-6	1.02268E-3	1.02270E+2
4.90231E+1	5.12132E+1	9.99977E-6	1.02198E-3	1.02201E+2
4.89097E+1	5.10935E+1	9.99977E-6	1.02117E-3	1.02119E+2
4.87960E+1	5.09731E+1	9.99976E-6	1.02036E-3	1.02039E+2
4.86822E+1	5.08536E+1	9.99976E-6	1.01963E-3	1.01966E+2
4.85675E+1	5.07327E+1	9.99976E-6	1.01883E-3	1.01885E+2
4.84520E+1	5.06105E+1	9.99977E-6	1.01810E-3	1.01812E+2
4.83369E+1	5.04891E+1	9.99976E-6	1.01737E-3	1.01739E+2
4.82213E+1	5.03672E+1	9.99977E-6	1.01651E-3	1.01654E+2
4.81047E+1	5.02451E+1	9.99977E-6	1.01570E-3	1.01572E+2
4.79880E+1	5.01226E+1	9.99976E-6	1.01497E-3	1.01499E+2
4.78716E+1	4.99997E+1	9.99977E-6	1.01424E-3	1.01426E+2
4.77557E+1	4.98762E+1	9.99978E-6	1.01349E-3	1.01351E+2
4.76414E+1	4.97530E+1	9.99977E-6	1.01276E-3	1.01279E+2
4.75265E+1	4.96277E+1	9.99976E-6	1.01201E-3	1.01203E+2
4.74109E+1	4.95039E+1	9.99976E-6	1.01114E-3	1.01116E+2
4.72949E+1	4.93824E+1	9.99976E-6	1.01036E-3	1.01038E+2
4.71785E+1	4.92609E+1	9.99976E-6	1.00956E-3	1.00959E+2
4.70622E+1	4.91386E+1	9.99976E-6	1.00879E-3	1.00881E+2
4.69448E+1	4.90145E+1	9.99977E-6	1.00805E-3	1.00807E+2
4.68273E+1	4.88905E+1	9.99977E-6	1.00732E-3	1.00734E+2
4.67097E+1	4.87658E+1	9.99976E-6	1.00656E-3	1.00658E+2
4.65917E+1	4.86405E+1	9.99976E-6	1.00576E-3	1.00578E+2
4.64735E+1	4.85162E+1	9.99977E-6	1.00486E-3	1.00488E+2
4.63538E+1	4.83911E+1	9.99976E-6	1.00400E-3	1.00402E+2
4.62339E+1	4.82651E+1	9.99977E-6	1.00332E-3	1.00334E+2
4.61152E+1	4.81409E+1	9.99977E-6	1.00266E-3	1.00268E+2
4.59966E+1	4.80152E+1	9.99977E-6	1.00186E-3	1.00188E+2
4.58794E+1	4.78870E+1	9.99976E-6	1.00108E-3	1.00111E+2
4.57630E+1	4.77607E+1	9.99976E-6	1.00032E-3	1.00034E+2
4.56449E+1	4.76370E+1	9.99976E-6	9.99533E-4	9.99556E+1
4.55269E+1	4.75132E+1	9.99977E-6	9.98691E-4	9.98714E+1
4.54084E+1	4.73879E+1	9.99977E-6	9.97885E-4	9.97908E+1
4.52887E+1	4.72618E+1	9.99977E-6	9.97106E-4	9.97129E+1
4.51679E+1	4.71353E+1	9.99977E-6	9.96363E-4	9.96386E+1
4.50463E+1	4.70079E+1	9.99976E-6	9.95560E-4	9.95583E+1
4.49256E+1	4.68810E+1	9.99976E-6	9.94716E-4	9.94740E+1
4.48046E+1	4.67544E+1	9.99977E-6	9.93927E-4	9.93950E+1
4.46834E+1	4.66265E+1	9.99977E-6	9.93137E-4	9.93160E+1
4.45626E+1	4.64987E+1	9.99977E-6	9.92287E-4	9.92311E+1
4.44413E+1	4.63703E+1	9.99977E-6	9.91462E-4	9.91485E+1
4.43178E+1	4.62402E+1	9.99977E-6	9.90738E-4	9.90761E+1
4.41950E+1	4.61086E+1	9.99976E-6	9.89964E-4	9.89988E+1
4.40752E+1	4.59802E+1	9.99976E-6	9.89138E-4	9.89161E+1
4.39561E+1	4.58550E+1	9.99976E-6	9.88366E-4	9.88389E+1
4.38356E+1	4.57279E+1	9.99976E-6	9.87561E-4	9.87585E+1
4.37141E+1	4.55999E+1	9.99976E-6	9.86791E-4	9.86815E+1
4.35915E+1	4.54704E+1	9.99977E-6	9.85953E-4	9.85977E+1
4.34701E+1	4.53421E+1	9.99977E-6	9.85081E-4	9.85104E+1
4.33475E+1	4.52133E+1	9.99976E-6	9.84216E-4	9.84240E+1
4.32242E+1	4.50837E+1	9.99976E-6	9.83404E-4	9.83428E+1
4.31026E+1	4.49546E+1	9.99976E-6	9.82678E-4	9.82701E+1
4.29799E+1	4.48239E+1	9.99976E-6	9.81851E-4	9.81874E+1
4.28569E+1	4.46938E+1	9.99977E-6	9.81001E-4	9.81024E+1
4.27342E+1	4.45641E+1	9.99977E-6	9.80242E-4	9.80265E+1
4.26099E+1	4.44319E+1	9.99976E-6	9.79426E-4	9.79449E+1
4.24854E+1	4.42997E+1	9.99976E-6	9.78557E-4	9.78581E+1
4.23631E+1	4.41700E+1	9.99976E-6	9.77833E-4	9.77856E+1
4.22428E+1	4.40418E+1	9.99976E-6	9.77095E-4	9.77118E+1
4.21225E+1	4.39132E+1	9.99975E-6	9.76281E-4	9.76305E+1
4.20021E+1	4.37849E+1	9.99976E-6	9.75432E-4	9.75455E+1
4.18792E+1	4.36548E+1	9.99977E-6	9.74606E-4	9.74628E+1
4.17552E+1	4.35241E+1	9.99976E-6	9.73805E-4	9.73828E+1
4.16326E+1	4.33948E+1	9.99976E-6	9.72972E-4	9.72995E+1
4.15089E+1	4.32637E+1	9.99976E-6	9.72321E-4	9.72344E+1
4.13847E+1	4.31321E+1	9.99975E-6	9.71664E-4	9.71688E+1
4.12602E+1	4.30001E+1	9.99975E-6	9.70845E-4	9.70870E+1
4.11350E+1	4.28667E+1	9.99976E-6	9.70054E-4	9.70078E+1
4.10083E+1	4.27315E+1	9.99976E-6	9.69255E-4	9.69279E+1
4.08800E+1	4.25952E+1	9.99976E-6	9.68426E-4	9.68449E+1
4.07491E+1	4.24577E+1	9.99976E-6	9.67604E-4	9.67627E+1
4.06188E+1	4.23229E+1	9.99976E-6	9.66781E-4	9.66804E+1
4.04905E+1	4.21891E+1	9.99976E-6	9.65944E-4	9.65967E+1
4.03622E+1	4.20536E+1	9.99976E-6	9.65129E-4	9.65153E+1
4.02345E+1	4.19193E+1	9.99976E-6	9.64229E-4	9.64252E+1
4.01048E+1	4.17832E+1	9.99976E-6	9.63343E-4	9.63366E+1
3.99741E+1	4.16460E+1	9.99976E-6	9.62552E-4	9.62575E+1
3.98437E+1	4.15085E+1	9.99976E-6	9.61688E-4	9.61711E+1
3.97130E+1	4.13712E+1	9.99976E-6	9.60816E-4	9.60839E+1
3.95814E+1	4.12328E+1	9.99976E-6	9.59994E-4	9.60017E+1
3.94493E+1	4.10930E+1	9.99976E-6	9.59186E-4	9.59209E+1
3.93176E+1	4.09537E+1	9.99976E-6	9.58317E-4	9.58340E+1
3.91845E+1	4.08128E+1	9.99976E-6	9.57418E-4	9.57441E+1
3.90508E+1	4.06715E+1	9.99976E-6	9.56597E-4	9.56620E+1
3.89163E+1	4.05316E+1	9.99977E-6	9.55772E-4	9.55794E+1
3.87842E+1	4.03932E+1	9.99977E-6	9.54892E-4	9.54914E+1
3.86520E+1	4.02542E+1	9.99976E-6	9.54033E-4	9.54056E+1
3.85183E+1	4.01142E+1	9.99976E-6	9.53162E-4	9.53185E+1
3.83866E+1	3.99744E+1	9.99976E-6	9.52309E-4	9.52332E+1
3.82543E+1	3.98336E+1	9.99976E-6	9.51448E-4	9.51471E+1
3.81198E+1	3.96918E+1	9.99976E-6	9.50600E-4	9.50623E+1
3.79837E+1	3.95486E+1	9.99976E-6	9.49734E-4	9.49757E+1
3.78477E+1	3.94054E+1	9.99976E-6	9.48833E-4	9.48856E+1
3.77112E+1	3.92614E+1	9.99975E-6	9.47942E-4	9.47966E+1
3.75730E+1	3.91160E+1	9.99975E-6	9.47096E-4	9.47120E+1
3.74346E+1	3.89701E+1	9.99975E-6	9.46220E-4	9.46243E+1
3.72965E+1	3.88261E+1	9.99976E-6	9.45357E-4	9.45379E+1
3.71606E+1	3.86850E+1	9.99975E-6	9.44494E-4	9.44517E+1
3.70249E+1	3.85424E+1	9.99975E-6	9.43617E-4	9.43640E+1
3.68891E+1	3.83982E+1	9.99975E-6	9.42769E-4	9.42793E+1
3.67533E+1	3.82540E+1	9.99975E-6	9.41853E-4	9.41876E+1
3.66167E+1	3.81098E+1	9.99976E-6	9.40977E-4	9.41000E+1
3.64800E+1	3.79639E+1	9.99976E-6	9.40082E-4	9.40104E+1
3.63420E+1	3.78167E+1	9.99976E-6	9.39184E-4	9.39207E+1
3.62022E+1	3.76683E+1	9.99976E-6	9.38348E-4	9.38371E+1
3.60614E+1	3.75184E+1	9.99976E-6	9.37465E-4	9.37487E+1
3.59212E+1	3.73692E+1	9.99976E-6	9.36573E-4	9.36595E+1
3.57804E+1	3.72227E+1	9.99976E-6	9.35702E-4	9.35724E+1
3.56392E+1	3.70779E+1	9.99976E-6	9.34808E-4	9.34830E+1
3.54995E+1	3.69318E+1	9.99976E-6	9.33924E-4	9.33946E+1
3.53615E+1	3.67848E+1	9.99976E-6	9.33005E-4	9.33027E+1
3.52231E+1	3.66376E+1	9.99976E-6	9.32067E-4	9.32089E+1
3.50823E+1	3.64879E+1	9.99976E-6	9.31179E-4	9.31202E+1
3.49402E+1	3.63372E+1	9.99976E-6	9.30314E-4	9.30336E+1
3.47989E+1	3.61866E+1	9.99977E-6	9.29453E-4	9.29474E+1
3.46576E+1	3.60361E+1	9.99977E-6	9.28558E-4	9.28579E+1
3.45159E+1	3.58859E+1	9.99977E-6	9.27616E-4	9.27637E+1
3.43740E+1	3.57350E+1	9.99977E-6	9.26742E-4	9.26764E+1
3.42320E+1	3.55864E+1	9.99976E-6	9.25879E-4	9.25901E+1
3.40873E+1	3.54374E+1	9.99976E-6	9.24981E-4	9.25004E+1
3.39431E+1	3.52871E+1	9.99976E-6	9.24062E-4	9.24084E+1
3.38036E+1	3.51390E+1	9.99977E-6	9.23166E-4	9.23187E+1
3.36636E+1	3.49886E+1	9.99976E-6	9.22276E-4	9.22299E+1
3.35202E+1	3.48347E+1	9.99975E-6	9.21348E-4	9.21371E+1
3.33763E+1	3.46818E+1	9.99976E-6	9.20488E-4	9.20511E+1
3.32323E+1	3.45279E+1	9.99976E-6	9.19629E-4	9.19652E+1
3.30877E+1	3.43727E+1	9.99976E-6	9.18691E-4	9.18713E+1
3.29427E+1	3.42165E+1	9.99976E-6	9.17749E-4	9.17771E+1
3.27941E+1	3.40599E+1	9.99976E-6	9.16851E-4	9.16873E+1
3.26444E+1	3.39059E+1	9.99976E-6	9.15967E-4	9.15989E+1
3.24939E+1	3.37516E+1	9.99977E-6	9.15047E-4	9.15069E+1
3.23443E+1	3.35958E+1	9.99976E-6	9.14086E-4	9.14108E+1
3.21980E+1	3.34406E+1	9.99976E-6	9.13162E-4	9.13184E+1
3.20524E+1	3.32851E+1	9.99976E-6	9.12284E-4	9.12306E+1
3.19059E+1	3.31281E+1	9.99976E-6	9.11369E-4	9.11391E+1
3.17569E+1	3.29682E+1	9.99976E-6	9.10422E-4	9.10444E+1
3.16056E+1	3.28050E+1	9.99976E-6	9.09507E-4	9.09529E+1
3.14543E+1	3.26426E+1	9.99976E-6	9.08582E-4	9.08604E+1
3.13022E+1	3.24834E+1	9.99976E-6	9.07629E-4	9.07650E+1
3.11470E+1	3.23251E+1	9.99977E-6	9.06678E-4	9.06699E+1
3.09904E+1	3.21653E+1	9.99977E-6	9.05760E-4	9.05781E+1
3.08373E+1	3.20049E+1	9.99977E-6	9.04842E-4	9.04863E+1
3.06871E+1	3.18430E+1	9.99976E-6	9.03918E-4	9.03940E+1
3.05355E+1	3.16790E+1	9.99977E-6	9.02977E-4	9.02999E+1
3.03837E+1	3.15157E+1	9.99977E-6	9.02004E-4	9.02025E+1
3.02310E+1	3.13520E+1	9.99976E-6	9.01059E-4	9.01080E+1
3.00775E+1	3.11869E+1	9.99975E-6	9.00182E-4	9.00205E+1
2.99236E+1	3.10240E+1	9.99976E-6	8.99245E-4	8.99266E+1
2.97678E+1	3.08634E+1	9.99977E-6	8.98272E-4	8.98293E+1
2.96113E+1	3.07027E+1	9.99977E-6	8.97376E-4	8.97397E+1
2.94548E+1	3.05404E+1	9.99977E-6	8.96448E-4	8.96468E+1
2.93008E+1	3.03770E+1	9.99977E-6	8.95543E-4	8.95563E+1
2.91498E+1	3.02144E+1	9.99977E-6	8.94628E-4	8.94648E+1
2.89967E+1	3.00489E+1	9.99977E-6	8.93669E-4	8.93689E+1
2.88430E+1	2.98829E+1	9.99977E-6	8.92758E-4	8.92779E+1
2.86890E+1	2.97174E+1	9.99976E-6	8.91819E-4	8.91840E+1
2.85346E+1	2.95534E+1	9.99976E-6	8.90885E-4	8.90906E+1
2.83779E+1	2.93904E+1	9.99976E-6	8.89973E-4	8.89994E+1
2.82197E+1	2.92260E+1	9.99977E-6	8.89039E-4	8.89059E+1
2.80614E+1	2.90611E+1	9.99977E-6	8.88093E-4	8.88114E+1
2.79051E+1	2.88956E+1	9.99976E-6	8.87204E-4	8.87225E+1
2.77494E+1	2.87278E+1	9.99976E-6	8.86289E-4	8.86310E+1
2.75935E+1	2.85602E+1	9.99977E-6	8.85353E-4	8.85373E+1
2.74370E+1	2.83913E+1	9.99977E-6	8.84441E-4	8.84462E+1
2.72796E+1	2.82221E+1	9.99977E-6	8.83534E-4	8.83554E+1
2.71220E+1	2.80561E+1	9.99976E-6	8.82636E-4	8.82657E+1
2.69627E+1	2.78905E+1	9.99976E-6	8.81711E-4	8.81732E+1
2.68018E+1	2.77240E+1	9.99976E-6	8.80771E-4	8.80792E+1
2.66401E+1	2.75561E+1	9.99976E-6	8.79836E-4	8.79857E+1
2.64798E+1	2.73855E+1	9.99977E-6	8.78901E-4	8.78921E+1
2.63237E+1	2.72163E+1	9.99978E-6	8.77985E-4	8.78004E+1
2.61667E+1	2.70461E+1	9.99977E-6	8.77070E-4	8.77091E+1
2.60071E+1	2.68727E+1	9.99976E-6	8.76129E-4	8.76150E+1
2.58457E+1	2.67019E+1	9.99976E-6	8.75186E-4	8.75207E+1
2.56837E+1	2.65343E+1	9.99976E-6	8.74242E-4	8.74263E+1
2.55211E+1	2.63658E+1	9.99976E-6	8.73312E-4	8.73333E+1
2.53576E+1	2.61963E+1	9.99975E-6	8.72401E-4	8.72422E+1
2.51934E+1	2.60229E+1	9.99976E-6	8.71483E-4	8.71504E+1
2.50317E+1	2.58492E+1	9.99976E-6	8.70544E-4	8.70565E+1
2.48719E+1	2.56766E+1	9.99977E-6	8.69638E-4	8.69658E+1
2.47093E+1	2.55007E+1	9.99977E-6	8.68747E-4	8.68767E+1
2.45474E+1	2.53288E+1	9.99977E-6	8.67812E-4	8.67831E+1
2.43848E+1	2.51608E+1	9.99977E-6	8.66897E-4	8.66917E+1
2.42210E+1	2.49916E+1	9.99977E-6	8.65980E-4	8.66000E+1
2.40569E+1	2.48210E+1	9.99976E-6	8.65079E-4	8.65099E+1
2.38931E+1	2.46480E+1	9.99976E-6	8.64159E-4	8.64180E+1
2.37332E+1	2.44757E+1	9.99976E-6	8.63270E-4	8.63290E+1
2.35741E+1	2.43025E+1	9.99976E-6	8.62405E-4	8.62426E+1
2.34143E+1	2.41303E+1	9.99977E-6	8.61522E-4	8.61542E+1
2.32534E+1	2.39612E+1	9.99977E-6	8.60668E-4	8.60688E+1
