T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
2.38747E+2	2.48465E+2	9.99977E-6	3.06804E-3	3.06811E+2
2.38586E+2	2.48300E+2	9.99978E-6	3.06699E-3	3.06706E+2
2.38423E+2	2.48134E+2	9.99977E-6	3.06598E-3	3.06605E+2
2.38260E+2	2.47968E+2	9.99976E-6	3.06492E-3	3.06500E+2
2.38097E+2	2.47801E+2	9.99976E-6	3.06388E-3	3.06396E+2
2.37933E+2	2.47637E+2	9.99976E-6	3.06289E-3	3.06296E+2
2.37773E+2	2.47478E+2	9.99976E-6	3.06189E-3	3.06197E+2
2.37610E+2	2.47316E+2	9.99976E-6	3.06088E-3	3.06095E+2
2.37446E+2	2.47154E+2	9.99977E-6	3.05983E-3	3.05990E+2
2.37284E+2	2.46994E+2	9.99977E-6	3.05879E-3	3.05886E+2
2.37123E+2	2.46833E+2	9.99977E-6	3.05776E-3	3.05783E+2
2.36963E+2	2.46673E+2	9.99976E-6	3.05678E-3	3.05685E+2
2.36803E+2	2.46515E+2	9.99977E-6	3.05581E-3	3.05589E+2
2.36644E+2	2.46357E+2	9.99977E-6	3.05483E-3	3.05490E+2
2.36484E+2	2.46197E+2	9.99977E-6	3.05386E-3	3.05393E+2
2.36324E+2	2.46038E+2	9.99977E-6	3.05290E-3	3.05297E+2
2.36167E+2	2.45882E+2	9.99976E-6	3.05184E-3	3.05191E+2
2.36010E+2	2.45723E+2	9.99977E-6	3.05080E-3	3.05087E+2
2.35850E+2	2.45562E+2	9.99976E-6	3.04979E-3	3.04986E+2
2.35692E+2	2.45402E+2	9.99976E-6	3.04879E-3	3.04887E+2
2.35537E+2	2.45242E+2	9.99976E-6	3.04778E-3	3.04785E+2
2.35381E+2	2.45082E+2	9.99976E-6	3.04675E-3	3.04682E+2
2.35223E+2	2.44921E+2	9.99976E-6	3.04575E-3	3.04582E+2
2.35065E+2	2.44760E+2	9.99976E-6	3.04471E-3	3.04478E+2
2.34911E+2	2.44601E+2	9.99976E-6	3.04364E-3	3.04371E+2
2.34756E+2	2.44441E+2	9.99976E-6	3.04261E-3	3.04268E+2
2.34598E+2	2.44280E+2	9.99976E-6	3.04160E-3	3.04168E+2
2.34442E+2	2.44118E+2	9.99976E-6	3.04058E-3	3.04065E+2
2.34286E+2	2.43956E+2	9.99977E-6	3.03949E-3	3.03956E+2
2.34130E+2	2.43793E+2	9.99977E-6	3.03837E-3	3.03844E+2
2.33973E+2	2.43628E+2	9.99976E-6	3.03734E-3	3.03741E+2
2.33818E+2	2.43466E+2	9.99977E-6	3.03635E-3	3.03642E+2
2.33661E+2	2.43304E+2	9.99977E-6	3.03532E-3	3.03539E+2
2.33502E+2	2.43143E+2	9.99976E-6	3.03432E-3	3.03440E+2
2.33344E+2	2.42984E+2	9.99977E-6	3.03337E-3	3.03344E+2
2.33188E+2	2.42824E+2	9.99977E-6	3.03240E-3	3.03247E+2
2.33031E+2	2.42665E+2	9.99977E-6	3.03141E-3	3.03148E+2
2.32874E+2	2.42506E+2	9.99977E-6	3.03038E-3	3.03045E+2
2.32715E+2	2.42346E+2	9.99976E-6	3.02933E-3	3.02940E+2
2.32558E+2	2.42185E+2	9.99976E-6	3.02830E-3	3.02837E+2
2.32402E+2	2.42025E+2	9.99977E-6	3.02730E-3	3.02737E+2
2.32247E+2	2.41867E+2	9.99977E-6	3.02628E-3	3.02635E+2
2.32090E+2	2.41712E+2	9.99976E-6	3.02528E-3	3.02535E+2
2.31933E+2	2.41555E+2	9.99976E-6	3.02426E-3	3.02433E+2
2.31780E+2	2.41397E+2	9.99976E-6	3.02323E-3	3.02331E+2
2.31628E+2	2.41240E+2	9.99977E-6	3.02223E-3	3.02230E+2
2.31474E+2	2.41085E+2	9.99977E-6	3.02122E-3	3.02129E+2
2.31322E+2	2.40928E+2	9.99977E-6	3.02020E-3	3.02027E+2
2.31168E+2	2.40771E+2	9.99977E-6	3.01924E-3	3.01931E+2
2.31015E+2	2.40616E+2	9.99976E-6	3.01823E-3	3.01830E+2
2.30863E+2	2.40463E+2	9.99976E-6	3.01722E-3	3.01729E+2
2.30709E+2	2.40306E+2	9.99976E-6	3.01625E-3	3.01632E+2
2.30556E+2	2.40148E+2	9.99977E-6	3.01520E-3	3.01527E+2
2.30402E+2	2.39990E+2	9.99976E-6	3.01413E-3	3.01420E+2
2.30249E+2	2.39831E+2	9.99976E-6	3.01310E-3	3.01317E+2
2.30095E+2	2.39672E+2	9.99976E-6	3.01208E-3	3.01216E+2
2.29944E+2	2.39514E+2	9.99976E-6	3.01108E-3	3.01115E+2
2.29791E+2	2.39356E+2	9.99977E-6	3.01002E-3	3.01009E+2
2.29636E+2	2.39198E+2	9.99976E-6	3.00900E-3	3.00907E+2
2.29482E+2	2.39039E+2	9.99977E-6	3.00801E-3	3.00808E+2
2.29331E+2	2.38883E+2	9.99977E-6	3.00698E-3	3.00705E+2
2.29179E+2	2.38724E+2	9.99977E-6	3.00593E-3	3.00600E+2
2.29024E+2	2.38563E+2	9.99977E-6	3.00492E-3	3.00499E+2
2.28870E+2	2.38405E+2	9.99977E-6	3.00390E-3	3.00397E+2
2.28717E+2	2.38250E+2	9.99977E-6	3.00288E-3	3.00295E+2
2.28561E+2	2.38093E+2	9.99976E-6	3.00189E-3	3.00196E+2
2.28407E+2	2.37937E+2	9.99977E-6	3.00087E-3	3.00094E+2
2.28254E+2	2.37779E+2	9.99978E-6	2.99985E-3	2.99992E+2
2.28097E+2	2.37619E+2	9.99978E-6	2.99887E-3	2.99894E+2
2.27943E+2	2.37463E+2	9.99976E-6	2.99790E-3	2.99798E+2
2.27789E+2	2.37307E+2	9.99975E-6	2.99694E-3	2.99701E+2
2.27634E+2	2.37151E+2	9.99976E-6	2.99595E-3	2.99602E+2
2.27480E+2	2.36994E+2	9.99977E-6	2.99496E-3	2.99503E+2
2.27325E+2	2.36836E+2	9.99976E-6	2.99393E-3	2.99400E+2
2.27171E+2	2.36679E+2	9.99976E-6	2.99296E-3	2.99303E+2
2.27016E+2	2.36524E+2	9.99976E-6	2.99202E-3	2.99209E+2
2.26864E+2	2.36373E+2	9.99977E-6	2.99106E-3	2.99113E+2
2.26713E+2	2.36222E+2	9.99977E-6	2.99012E-3	2.99019E+2
2.26560E+2	2.36068E+2	9.99977E-6	2.98910E-3	2.98917E+2
2.26409E+2	2.35916E+2	9.99977E-6	2.98810E-3	2.98817E+2
2.26259E+2	2.35761E+2	9.99977E-6	2.98716E-3	2.98723E+2
2.26108E+2	2.35608E+2	9.99977E-6	2.98619E-3	2.98626E+2
2.25959E+2	2.35458E+2	9.99977E-6	2.98523E-3	2.98530E+2
2.25809E+2	2.35306E+2	9.99977E-6	2.98429E-3	2.98436E+2
2.25657E+2	2.35155E+2	9.99977E-6	2.98333E-3	2.98340E+2
2.25507E+2	2.35004E+2	9.99977E-6	2.98235E-3	2.98242E+2
2.25357E+2	2.34853E+2	9.99977E-6	2.98138E-3	2.98145E+2
2.25209E+2	2.34704E+2	9.99977E-6	2.98046E-3	2.98053E+2
2.25061E+2	2.34553E+2	9.99977E-6	2.97953E-3	2.97960E+2
2.24911E+2	2.34402E+2	9.99977E-6	2.97855E-3	2.97862E+2
2.24763E+2	2.34251E+2	9.99977E-6	2.97756E-3	2.97763E+2
2.24615E+2	2.34098E+2	9.99976E-6	2.97654E-3	2.97661E+2
2.24467E+2	2.33944E+2	9.99977E-6	2.97555E-3	2.97562E+2
2.24320E+2	2.33792E+2	9.99976E-6	2.97460E-3	2.97467E+2
2.24172E+2	2.33639E+2	9.99976E-6	2.97358E-3	2.97365E+2
2.24024E+2	2.33485E+2	9.99977E-6	2.97254E-3	2.97261E+2
2.23878E+2	2.33332E+2	9.99976E-6	2.97159E-3	2.97166E+2
2.23730E+2	2.33180E+2	9.99976E-6	2.97062E-3	2.97069E+2
2.23582E+2	2.33024E+2	9.99976E-6	2.96959E-3	2.96966E+2
2.23435E+2	2.32869E+2	9.99976E-6	2.96857E-3	2.96864E+2
2.23287E+2	2.32714E+2	9.99977E-6	2.96757E-3	2.96764E+2
2.23139E+2	2.32559E+2	9.99977E-6	2.96660E-3	2.96667E+2
2.22992E+2	2.32406E+2	9.99976E-6	2.96559E-3	2.96566E+2
2.22844E+2	2.32252E+2	9.99977E-6	2.96461E-3	2.96468E+2
2.22695E+2	2.32098E+2	9.99977E-6	2.96365E-3	2.96372E+2
2.22548E+2	2.31946E+2	9.99976E-6	2.96266E-3	2.96273E+2
2.22399E+2	2.31793E+2	9.99976E-6	2.96166E-3	2.96173E+2
2.22249E+2	2.31638E+2	9.99977E-6	2.96065E-3	2.96071E+2
2.22100E+2	2.31486E+2	9.99976E-6	2.95965E-3	2.95972E+2
2.21953E+2	2.31334E+2	9.99976E-6	2.95868E-3	2.95875E+2
2.21809E+2	2.31184E+2	9.99977E-6	2.95772E-3	2.95779E+2
2.21664E+2	2.31034E+2	9.99977E-6	2.95674E-3	2.95681E+2
2.21516E+2	2.30884E+2	9.99977E-6	2.95571E-3	2.95578E+2
2.21370E+2	2.30731E+2	9.99977E-6	2.95467E-3	2.95474E+2
2.21224E+2	2.30577E+2	9.99978E-6	2.95363E-3	2.95370E+2
2.21077E+2	2.30425E+2	9.99978E-6	2.95260E-3	2.95267E+2
2.20931E+2	2.30272E+2	9.99977E-6	2.95162E-3	2.95169E+2
2.20787E+2	2.30121E+2	9.99978E-6	2.95064E-3	2.95071E+2
2.20642E+2	2.29971E+2	9.99978E-6	2.94966E-3	2.94973E+2
2.20492E+2	2.29818E+2	9.99976E-6	2.94865E-3	2.94872E+2
2.20343E+2	2.29666E+2	9.99976E-6	2.94768E-3	2.94775E+2
2.20197E+2	2.29516E+2	9.99977E-6	2.94674E-3	2.94681E+2
2.20050E+2	2.29365E+2	9.99976E-6	2.94578E-3	2.94585E+2
2.19901E+2	2.29215E+2	9.99977E-6	2.94483E-3	2.94489E+2
2.19755E+2	2.29066E+2	9.99976E-6	2.94386E-3	2.94393E+2
2.19608E+2	2.28917E+2	9.99976E-6	2.94286E-3	2.94293E+2
2.19460E+2	2.28766E+2	9.99977E-6	2.94187E-3	2.94194E+2
2.19313E+2	2.28615E+2	9.99977E-6	2.94089E-3	2.94096E+2
2.19164E+2	2.28463E+2	9.99977E-6	2.93994E-3	2.94001E+2
2.19015E+2	2.28311E+2	9.99977E-6	2.93895E-3	2.93902E+2
2.18867E+2	2.28159E+2	9.99977E-6	2.93799E-3	2.93806E+2
2.18719E+2	2.28009E+2	9.99977E-6	2.93705E-3	2.93712E+2
2.18571E+2	2.27860E+2	9.99976E-6	2.93607E-3	2.93614E+2
2.18425E+2	2.27709E+2	9.99976E-6	2.93506E-3	2.93513E+2
2.18279E+2	2.27556E+2	9.99976E-6	2.93408E-3	2.93415E+2
2.18131E+2	2.27404E+2	9.99977E-6	2.93308E-3	2.93315E+2
2.17984E+2	2.27250E+2	9.99978E-6	2.93206E-3	2.93213E+2
2.17835E+2	2.27096E+2	9.99977E-6	2.93106E-3	2.93112E+2
2.17686E+2	2.26943E+2	9.99976E-6	2.93002E-3	2.93009E+2
2.17538E+2	2.26788E+2	9.99976E-6	2.92903E-3	2.92910E+2
2.17390E+2	2.26636E+2	9.99976E-6	2.92806E-3	2.92813E+2
2.17242E+2	2.26484E+2	9.99977E-6	2.92706E-3	2.92712E+2
2.17094E+2	2.26335E+2	9.99978E-6	2.92606E-3	2.92613E+2
2.16947E+2	2.26187E+2	9.99977E-6	2.92510E-3	2.92516E+2
2.16801E+2	2.26038E+2	9.99976E-6	2.92411E-3	2.92418E+2
2.16656E+2	2.25889E+2	9.99977E-6	2.92316E-3	2.92322E+2
2.16510E+2	2.25740E+2	9.99977E-6	2.92223E-3	2.92230E+2
2.16366E+2	2.25591E+2	9.99977E-6	2.92126E-3	2.92133E+2
2.16220E+2	2.25443E+2	9.99977E-6	2.92030E-3	2.92036E+2
2.16073E+2	2.25294E+2	9.99977E-6	2.91931E-3	2.91938E+2
2.15927E+2	2.25145E+2	9.99976E-6	2.91834E-3	2.91841E+2
2.15781E+2	2.24997E+2	9.99977E-6	2.91737E-3	2.91743E+2
2.15634E+2	2.24847E+2	9.99977E-6	2.91635E-3	2.91641E+2
2.15489E+2	2.24697E+2	9.99978E-6	2.91537E-3	2.91544E+2
2.15344E+2	2.24547E+2	9.99977E-6	2.91437E-3	2.91444E+2
2.15199E+2	2.24396E+2	9.99977E-6	2.91337E-3	2.91343E+2
2.15052E+2	2.24244E+2	9.99976E-6	2.91240E-3	2.91247E+2
2.14906E+2	2.24093E+2	9.99975E-6	2.91142E-3	2.91149E+2
2.14761E+2	2.23946E+2	9.99976E-6	2.91046E-3	2.91053E+2
2.14616E+2	2.23798E+2	9.99977E-6	2.90952E-3	2.90959E+2
2.14469E+2	2.23650E+2	9.99977E-6	2.90851E-3	2.90858E+2
2.14322E+2	2.23498E+2	9.99977E-6	2.90750E-3	2.90757E+2
2.14177E+2	2.23347E+2	9.99977E-6	2.90651E-3	2.90658E+2
2.14031E+2	2.23197E+2	9.99977E-6	2.90553E-3	2.90559E+2
2.13885E+2	2.23044E+2	9.99977E-6	2.90456E-3	2.90462E+2
2.13738E+2	2.22892E+2	9.99977E-6	2.90360E-3	2.90366E+2
2.13593E+2	2.22743E+2	9.99977E-6	2.90265E-3	2.90272E+2
2.13447E+2	2.22596E+2	9.99976E-6	2.90166E-3	2.90173E+2
2.13299E+2	2.22448E+2	9.99977E-6	2.90071E-3	2.90077E+2
2.13152E+2	2.22297E+2	9.99977E-6	2.89977E-3	2.89983E+2
2.13004E+2	2.22146E+2	9.99977E-6	2.89880E-3	2.89887E+2
2.12857E+2	2.21998E+2	9.99977E-6	2.89786E-3	2.89793E+2
2.12713E+2	2.21849E+2	9.99977E-6	2.89692E-3	2.89698E+2
2.12567E+2	2.21699E+2	9.99978E-6	2.89599E-3	2.89605E+2
2.12419E+2	2.21551E+2	9.99977E-6	2.89502E-3	2.89508E+2
2.12273E+2	2.21406E+2	9.99976E-6	2.89406E-3	2.89413E+2
2.12127E+2	2.21262E+2	9.99977E-6	2.89311E-3	2.89318E+2
2.11981E+2	2.21117E+2	9.99977E-6	2.89214E-3	2.89221E+2
2.11838E+2	2.20972E+2	9.99977E-6	2.89120E-3	2.89126E+2
2.11696E+2	2.20825E+2	9.99976E-6	2.89023E-3	2.89030E+2
2.11555E+2	2.20678E+2	9.99976E-6	2.88929E-3	2.88936E+2
2.11411E+2	2.20532E+2	9.99976E-6	2.88834E-3	2.88840E+2
2.11269E+2	2.20386E+2	9.99976E-6	2.88737E-3	2.88744E+2
2.11130E+2	2.20242E+2	9.99976E-6	2.88642E-3	2.88649E+2
2.10989E+2	2.20098E+2	9.99976E-6	2.88544E-3	2.88551E+2
2.10847E+2	2.19952E+2	9.99976E-6	2.88446E-3	2.88453E+2
2.10705E+2	2.19803E+2	9.99976E-6	2.88349E-3	2.88356E+2
2.10564E+2	2.19656E+2	9.99976E-6	2.88250E-3	2.88257E+2
2.10421E+2	2.19508E+2	9.99977E-6	2.88156E-3	2.88163E+2
2.10279E+2	2.19361E+2	9.99977E-6	2.88062E-3	2.88069E+2
2.10139E+2	2.19216E+2	9.99977E-6	2.87969E-3	2.87976E+2
2.09998E+2	2.19071E+2	9.99976E-6	2.87874E-3	2.87881E+2
2.09855E+2	2.18923E+2	9.99976E-6	2.87777E-3	2.87784E+2
2.09713E+2	2.18776E+2	9.99976E-6	2.87679E-3	2.87686E+2
2.09572E+2	2.18630E+2	9.99976E-6	2.87581E-3	2.87588E+2
2.09432E+2	2.18483E+2	9.99977E-6	2.87485E-3	2.87492E+2
2.09289E+2	2.18335E+2	9.99976E-6	2.87390E-3	2.87397E+2
2.09145E+2	2.18187E+2	9.99976E-6	2.87293E-3	2.87300E+2
2.09004E+2	2.18041E+2	9.99976E-6	2.87200E-3	2.87207E+2
2.08863E+2	2.17894E+2	9.99976E-6	2.87106E-3	2.87113E+2
2.08721E+2	2.17748E+2	9.99976E-6	2.87006E-3	2.87013E+2
2.08578E+2	2.17600E+2	9.99976E-6	2.86904E-3	2.86911E+2
2.08436E+2	2.17452E+2	9.99976E-6	2.86809E-3	2.86816E+2
2.08293E+2	2.17304E+2	9.99976E-6	2.86711E-3	2.86717E+2
2.08151E+2	2.17158E+2	9.99976E-6	2.86612E-3	2.86619E+2
2.08009E+2	2.17011E+2	9.99976E-6	2.86518E-3	2.86525E+2
2.07865E+2	2.16863E+2	9.99977E-6	2.86422E-3	2.86428E+2
2.07723E+2	2.16716E+2	9.99977E-6	2.86331E-3	2.86338E+2
2.07580E+2	2.16571E+2	9.99977E-6	2.86238E-3	2.86245E+2
2.07437E+2	2.16425E+2	9.99976E-6	2.86141E-3	2.86148E+2
2.07295E+2	2.16281E+2	9.99976E-6	2.86046E-3	2.86053E+2
2.07152E+2	2.16138E+2	9.99976E-6	2.85952E-3	2.85959E+2
2.07009E+2	2.15995E+2	9.99976E-6	2.85860E-3	2.85866E+2
2.06867E+2	2.15852E+2	9.99977E-6	2.85773E-3	2.85780E+2
2.06729E+2	2.15711E+2	9.99976E-6	2.85688E-3	2.85695E+2
2.06591E+2	2.15571E+2	9.99977E-6	2.85595E-3	2.85601E+2
2.06452E+2	2.15431E+2	9.99977E-6	2.85500E-3	2.85506E+2
2.06313E+2	2.15291E+2	9.99977E-6	2.85408E-3	2.85415E+2
2.06175E+2	2.15149E+2	9.99977E-6	2.85318E-3	2.85325E+2
2.06036E+2	2.15006E+2	9.99976E-6	2.85230E-3	2.85236E+2
2.05897E+2	2.14863E+2	9.99975E-6	2.85137E-3	2.85144E+2
2.05759E+2	2.14722E+2	9.99976E-6	2.85041E-3	2.85048E+2
2.05621E+2	2.14579E+2	9.99977E-6	2.84948E-3	2.84954E+2
2.05484E+2	2.14437E+2	9.99977E-6	2.84857E-3	2.84863E+2
2.05347E+2	2.14295E+2	9.99977E-6	2.84764E-3	2.84771E+2
2.05210E+2	2.14151E+2	9.99976E-6	2.84669E-3	2.84676E+2
2.05073E+2	2.14009E+2	9.99976E-6	2.84572E-3	2.84578E+2
2.04935E+2	2.13866E+2	9.99977E-6	2.84475E-3	2.84482E+2
2.04801E+2	2.13724E+2	9.99977E-6	2.84385E-3	2.84391E+2
2.04665E+2	2.13581E+2	9.99976E-6	2.84290E-3	2.84296E+2
2.04528E+2	2.13437E+2	9.99976E-6	2.84192E-3	2.84199E+2
2.04391E+2	2.13294E+2	9.99976E-6	2.84104E-3	2.84111E+2
2.04254E+2	2.13152E+2	9.99976E-6	2.84008E-3	2.84014E+2
2.04118E+2	2.13010E+2	9.99976E-6	2.83913E-3	2.83920E+2
2.03980E+2	2.12868E+2	9.99977E-6	2.83826E-3	2.83833E+2
2.03843E+2	2.12725E+2	9.99977E-6	2.83733E-3	2.83739E+2
2.03708E+2	2.12580E+2	9.99976E-6	2.83634E-3	2.83640E+2
2.03571E+2	2.12438E+2	9.99976E-6	2.83539E-3	2.83546E+2
2.03434E+2	2.12296E+2	9.99977E-6	2.83450E-3	2.83457E+2
2.03300E+2	2.12153E+2	9.99977E-6	2.83353E-3	2.83359E+2
2.03163E+2	2.12010E+2	9.99978E-6	2.83258E-3	2.83265E+2
2.03025E+2	2.11868E+2	9.99978E-6	2.83174E-3	2.83181E+2
2.02887E+2	2.11726E+2	9.99977E-6	2.83086E-3	2.83092E+2
2.02750E+2	2.11585E+2	9.99977E-6	2.82988E-3	2.82995E+2
2.02613E+2	2.11443E+2	9.99977E-6	2.82895E-3	2.82902E+2
2.02479E+2	2.11303E+2	9.99976E-6	2.82801E-3	2.82808E+2
2.02342E+2	2.11164E+2	9.99976E-6	2.82713E-3	2.82720E+2
2.02204E+2	2.11025E+2	9.99976E-6	2.82628E-3	2.82634E+2
2.02068E+2	2.10888E+2	9.99976E-6	2.82534E-3	2.82541E+2
2.01934E+2	2.10749E+2	9.99976E-6	2.82436E-3	2.82442E+2
2.01799E+2	2.10608E+2	9.99976E-6	2.82338E-3	2.82345E+2
2.01666E+2	2.10466E+2	9.99977E-6	2.82240E-3	2.82246E+2
2.01533E+2	2.10324E+2	9.99977E-6	2.82144E-3	2.82151E+2
2.01399E+2	2.10184E+2	9.99976E-6	2.82057E-3	2.82064E+2
2.01266E+2	2.10045E+2	9.99975E-6	2.81968E-3	2.81975E+2
2.01133E+2	2.09907E+2	9.99976E-6	2.81878E-3	2.81885E+2
2.00998E+2	2.09768E+2	9.99976E-6	2.81782E-3	2.81788E+2
2.00864E+2	2.09629E+2	9.99976E-6	2.81684E-3	2.81690E+2
2.00731E+2	2.09490E+2	9.99977E-6	2.81592E-3	2.81598E+2
2.00597E+2	2.09348E+2	9.99977E-6	2.81502E-3	2.81509E+2
2.00464E+2	2.09210E+2	9.99978E-6	2.81410E-3	2.81416E+2
2.00331E+2	2.09072E+2	9.99978E-6	2.81317E-3	2.81323E+2
2.00196E+2	2.08934E+2	9.99977E-6	2.81235E-3	2.81241E+2
2.00062E+2	2.08795E+2	9.99977E-6	2.81146E-3	2.81152E+2
1.99927E+2	2.08655E+2	9.99977E-6	2.81050E-3	2.81057E+2
1.99793E+2	2.08515E+2	9.99977E-6	2.80953E-3	2.80959E+2
1.99661E+2	2.08374E+2	9.99977E-6	2.80855E-3	2.80862E+2
1.99527E+2	2.08232E+2	9.99978E-6	2.80762E-3	2.80768E+2
1.99393E+2	2.08092E+2	9.99978E-6	2.80669E-3	2.80676E+2
1.99260E+2	2.07953E+2	9.99977E-6	2.80578E-3	2.80584E+2
1.99126E+2	2.07813E+2	9.99977E-6	2.80489E-3	2.80496E+2
1.98990E+2	2.07673E+2	9.99978E-6	2.80402E-3	2.80409E+2
1.98857E+2	2.07535E+2	9.99977E-6	2.80315E-3	2.80321E+2
1.98724E+2	2.07398E+2	9.99977E-6	2.80223E-3	2.80230E+2
1.98590E+2	2.07259E+2	9.99977E-6	2.80132E-3	2.80139E+2
1.98455E+2	2.07119E+2	9.99977E-6	2.80043E-3	2.80049E+2
1.98321E+2	2.06982E+2	9.99977E-6	2.79955E-3	2.79962E+2
1.98188E+2	2.06845E+2	9.99977E-6	2.79865E-3	2.79871E+2
1.98054E+2	2.06706E+2	9.99978E-6	2.79769E-3	2.79775E+2
1.97919E+2	2.06564E+2	9.99977E-6	2.79675E-3	2.79682E+2
1.97785E+2	2.06425E+2	9.99977E-6	2.79584E-3	2.79590E+2
1.97652E+2	2.06290E+2	9.99977E-6	2.79492E-3	2.79499E+2
1.97518E+2	2.06153E+2	9.99977E-6	2.79400E-3	2.79407E+2
1.97384E+2	2.06014E+2	9.99977E-6	2.79309E-3	2.79315E+2
1.97251E+2	2.05879E+2	9.99977E-6	2.79217E-3	2.79224E+2
1.97118E+2	2.05744E+2	9.99976E-6	2.79123E-3	2.79130E+2
1.96985E+2	2.05607E+2	9.99976E-6	2.79029E-3	2.79036E+2
1.96854E+2	2.05471E+2	9.99976E-6	2.78941E-3	2.78948E+2
1.96722E+2	2.05334E+2	9.99977E-6	2.78850E-3	2.78856E+2
1.96591E+2	2.05197E+2	9.99977E-6	2.78754E-3	2.78760E+2
1.96462E+2	2.05060E+2	9.99977E-6	2.78667E-3	2.78674E+2
1.96332E+2	2.04925E+2	9.99977E-6	2.78580E-3	2.78587E+2
1.96202E+2	2.04791E+2	9.99977E-6	2.78492E-3	2.78498E+2
1.96070E+2	2.04656E+2	9.99977E-6	2.78401E-3	2.78408E+2
1.95938E+2	2.04520E+2	9.99976E-6	2.78311E-3	2.78318E+2
1.95807E+2	2.04385E+2	9.99976E-6	2.78223E-3	2.78229E+2
1.95677E+2	2.04250E+2	9.99976E-6	2.78136E-3	2.78142E+2
1.95547E+2	2.04114E+2	9.99977E-6	2.78046E-3	2.78052E+2
1.95417E+2	2.03978E+2	9.99977E-6	2.77949E-3	2.77955E+2
1.95287E+2	2.03842E+2	9.99978E-6	2.77856E-3	2.77862E+2
1.95157E+2	2.03707E+2	9.99977E-6	2.77768E-3	2.77775E+2
1.95027E+2	2.03571E+2	9.99977E-6	2.77679E-3	2.77685E+2
1.94896E+2	2.03433E+2	9.99978E-6	2.77589E-3	2.77595E+2
1.94765E+2	2.03295E+2	9.99978E-6	2.77493E-3	2.77499E+2
1.94636E+2	2.03157E+2	9.99977E-6	2.77394E-3	2.77400E+2
1.94507E+2	2.03018E+2	9.99976E-6	2.77297E-3	2.77304E+2
1.94377E+2	2.02877E+2	9.99976E-6	2.77203E-3	2.77209E+2
1.94247E+2	2.02737E+2	9.99978E-6	2.77114E-3	2.77120E+2
1.94115E+2	2.02599E+2	9.99977E-6	2.77025E-3	2.77031E+2
1.93982E+2	2.02463E+2	9.99976E-6	2.76936E-3	2.76943E+2
1.93850E+2	2.02329E+2	9.99977E-6	2.76847E-3	2.76854E+2
1.93721E+2	2.02195E+2	9.99977E-6	2.76759E-3	2.76765E+2
1.93588E+2	2.02060E+2	9.99977E-6	2.76672E-3	2.76678E+2
1.93456E+2	2.01925E+2	9.99977E-6	2.76587E-3	2.76593E+2
1.93325E+2	2.01791E+2	9.99977E-6	2.76503E-3	2.76509E+2
1.93193E+2	2.01656E+2	9.99977E-6	2.76413E-3	2.76419E+2
1.93061E+2	2.01522E+2	9.99977E-6	2.76324E-3	2.76330E+2
1.92929E+2	2.01389E+2	9.99977E-6	2.76240E-3	2.76246E+2
1.92799E+2	2.01258E+2	9.99977E-6	2.76152E-3	2.76159E+2
1.92669E+2	2.01128E+2	9.99977E-6	2.76062E-3	2.76068E+2
1.92538E+2	2.00997E+2	9.99978E-6	2.75971E-3	2.75977E+2
1.92407E+2	2.00864E+2	9.99977E-6	2.75883E-3	2.75889E+2
1.92276E+2	2.00731E+2	9.99976E-6	2.75794E-3	2.75800E+2
1.92145E+2	2.00598E+2	9.99977E-6	2.75704E-3	2.75710E+2
1.92016E+2	2.00464E+2	9.99978E-6	2.75614E-3	2.75620E+2
1.91889E+2	2.00332E+2	9.99978E-6	2.75531E-3	2.75537E+2
1.91763E+2	2.00202E+2	9.99978E-6	2.75442E-3	2.75448E+2
1.91637E+2	2.00071E+2	9.99977E-6	2.75354E-3	2.75360E+2
1.91511E+2	1.99939E+2	9.99977E-6	2.75270E-3	2.75277E+2
1.91382E+2	1.99807E+2	9.99977E-6	2.75175E-3	2.75182E+2
1.91255E+2	1.99674E+2	9.99977E-6	2.75082E-3	2.75088E+2
1.91130E+2	1.99541E+2	9.99978E-6	2.74996E-3	2.75002E+2
1.91004E+2	1.99409E+2	9.99977E-6	2.74908E-3	2.74914E+2
1.90878E+2	1.99276E+2	9.99976E-6	2.74813E-3	2.74820E+2
1.90753E+2	1.99143E+2	9.99977E-6	2.74724E-3	2.74730E+2
1.90627E+2	1.99009E+2	9.99977E-6	2.74638E-3	2.74645E+2
1.90503E+2	1.98876E+2	9.99977E-6	2.74551E-3	2.74557E+2
1.90376E+2	1.98744E+2	9.99977E-6	2.74461E-3	2.74467E+2
1.90248E+2	1.98613E+2	9.99976E-6	2.74373E-3	2.74380E+2
1.90123E+2	1.98482E+2	9.99976E-6	2.74288E-3	2.74295E+2
1.89998E+2	1.98351E+2	9.99976E-6	2.74203E-3	2.74210E+2
1.89871E+2	1.98220E+2	9.99976E-6	2.74114E-3	2.74120E+2
1.89744E+2	1.98087E+2	9.99976E-6	2.74023E-3	2.74029E+2
1.89619E+2	1.97956E+2	9.99977E-6	2.73939E-3	2.73946E+2
1.89493E+2	1.97824E+2	9.99978E-6	2.73850E-3	2.73856E+2
1.89366E+2	1.97692E+2	9.99977E-6	2.73765E-3	2.73771E+2
1.89240E+2	1.97562E+2	9.99977E-6	2.73682E-3	2.73688E+2
1.89115E+2	1.97431E+2	9.99976E-6	2.73592E-3	2.73599E+2
1.88990E+2	1.97301E+2	9.99976E-6	2.73503E-3	2.73510E+2
