B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
1.27995E+0	1.21344E+0	2.96299E+2	9.99987E-5	-7.42255E-5	-7.42265E-1
1.29888E+0	1.23236E+0	2.96249E+2	9.99987E-5	-7.41936E-5	-7.41946E-1
1.31827E+0	1.25145E+0	2.96204E+2	9.99987E-5	-7.41895E-5	-7.41904E-1
1.33780E+0	1.27047E+0	2.96167E+2	9.99986E-5	-7.41618E-5	-7.41628E-1
1.35716E+0	1.28957E+0	2.96135E+2	9.99987E-5	-7.41650E-5	-7.41660E-1
1.37763E+0	1.30878E+0	2.96108E+2	9.99987E-5	-7.42678E-5	-7.42687E-1
1.39730E+0	1.32809E+0	2.96092E+2	9.99988E-5	-7.43231E-5	-7.43240E-1
1.41640E+0	1.34734E+0	2.96078E+2	9.99987E-5	-7.42241E-5	-7.42250E-1
1.43608E+0	1.36622E+0	2.96068E+2	9.99987E-5	-7.42837E-5	-7.42847E-1
1.45477E+0	1.38529E+0	2.96068E+2	9.99987E-5	-7.44410E-5	-7.44420E-1
1.47458E+0	1.40455E+0	2.96072E+2	9.99986E-5	-7.43954E-5	-7.43964E-1
1.49471E+0	1.42367E+0	2.96081E+2	9.99986E-5	-7.44136E-5	-7.44146E-1
1.51330E+0	1.44267E+0	2.96093E+2	9.99987E-5	-7.45290E-5	-7.45300E-1
1.53342E+0	1.46182E+0	2.96111E+2	9.99987E-5	-7.47391E-5	-7.47400E-1
1.55377E+0	1.48092E+0	2.96134E+2	9.99986E-5	-7.48612E-5	-7.48622E-1
1.57273E+0	1.50005E+0	2.96161E+2	9.99987E-5	-7.47453E-5	-7.47463E-1
1.59198E+0	1.51920E+0	2.96193E+2	9.99987E-5	-7.47273E-5	-7.47283E-1
1.61198E+0	1.53838E+0	2.96227E+2	9.99986E-5	-7.45860E-5	-7.45870E-1
1.63088E+0	1.55757E+0	2.96266E+2	9.99986E-5	-7.46204E-5	-7.46214E-1
1.65046E+0	1.57662E+0	2.96307E+2	9.99987E-5	-7.48155E-5	-7.48165E-1
1.67086E+0	1.59562E+0	2.96352E+2	9.99987E-5	-7.48129E-5	-7.48139E-1
1.68985E+0	1.61482E+0	2.96399E+2	9.99987E-5	-7.46322E-5	-7.46332E-1
