B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
-8.92105E-1	-8.96612E-1	2.99363E+2	1.00005E-4	3.02764E-5	3.02751E-1
-8.79331E-1	-8.83839E-1	2.99364E+2	1.00004E-4	3.02547E-5	3.02534E-1
-8.66365E-1	-8.71329E-1	2.99365E+2	1.00005E-4	3.01921E-5	3.01907E-1
-8.53653E-1	-8.58998E-1	2.99365E+2	1.00005E-4	3.03238E-5	3.03224E-1
-8.40848E-1	-8.46688E-1	2.99366E+2	1.00004E-4	3.03636E-5	3.03623E-1
-8.28513E-1	-8.34233E-1	2.99367E+2	1.00004E-4	3.03179E-5	3.03165E-1
-8.15740E-1	-8.21799E-1	2.99368E+2	1.00005E-4	3.02522E-5	3.02508E-1
-8.03738E-1	-8.09525E-1	2.99368E+2	1.00005E-4	3.02514E-5	3.02500E-1
-7.90898E-1	-7.97363E-1	2.99370E+2	1.00004E-4	3.01867E-5	3.01853E-1
-7.77814E-1	-7.85105E-1	2.99372E+2	1.00004E-4	3.02377E-5	3.02364E-1
-7.65036E-1	-7.72758E-1	2.99372E+2	1.00005E-4	3.03889E-5	3.03875E-1
-7.52528E-1	-7.60651E-1	2.99372E+2	1.00005E-4	3.02636E-5	3.02622E-1
-7.40160E-1	-7.48535E-1	2.99374E+2	1.00004E-4	3.03507E-5	3.03493E-1
-7.27286E-1	-7.36327E-1	2.99375E+2	1.00005E-4	3.04456E-5	3.04443E-1
-7.14985E-1	-7.24123E-1	2.99376E+2	1.00005E-4	3.03327E-5	3.03313E-1
-7.02141E-1	-7.11961E-1	2.99378E+2	1.00004E-4	3.02044E-5	3.02031E-1
-6.89035E-1	-6.99684E-1	2.99379E+2	1.00004E-4	3.01852E-5	3.01839E-1
-6.76679E-1	-6.87501E-1	2.99381E+2	1.00004E-4	3.02046E-5	3.02032E-1
